record_id,name,address,city,state,zipCode,phoneNumber,phoneNumber2,email,email2,totalBeds,availableBeds,serviceCountyOrArea,grantFiscalYear,visn,fain,addressVerified,description,notes,source_url,sourceDataset
SSVF26-SA-00540,Veterans Inc.,,,ME,,(800) 482-2565,(508) 791-1213,info@veteransinc.org,SSVF@veteransinc.org,,,Rockingham County (NH),2026,VISN 1: VA New England Healthcare System,12-ZZ-041,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-00541,Veterans Inc.,,,ME,,(800) 482-2565,(508) 791-1213,info@veteransinc.org,SSVF@veteransinc.org,,,Strafford County (NH),2026,VISN 1: VA New England Healthcare System,12-ZZ-041,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-00542,Veterans Inc.,,,ME,,(800) 482-2565,(508) 791-1213,info@veteransinc.org,SSVF@veteransinc.org,,,Sullivan County (NH),2026,VISN 1: VA New England Healthcare System,12-ZZ-041,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-00543,Veterans Inc.,,,ME,,(800) 482-2565,(508) 791-1213,info@veteransinc.org,SSVF@veteransinc.org,,,Bristol County (RI),2026,VISN 1: VA New England Healthcare System,12-ZZ-041,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-00544,Veterans Inc.,,,ME,,(800) 482-2565,(508) 791-1213,info@veteransinc.org,SSVF@veteransinc.org,,,Kent County (RI),2026,VISN 1: VA New England Healthcare System,12-ZZ-041,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-00545,Veterans Inc.,,,ME,,(800) 482-2565,(508) 791-1213,info@veteransinc.org,SSVF@veteransinc.org,,,Newport County (RI),2026,VISN 1: VA New England Healthcare System,12-ZZ-041,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-00546,Veterans Inc.,,,ME,,(800) 482-2565,(508) 791-1213,info@veteransinc.org,SSVF@veteransinc.org,,,Providence County (RI),2026,VISN 1: VA New England Healthcare System,12-ZZ-041,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-00547,Veterans Inc.,,,ME,,(800) 482-2565,(508) 791-1213,info@veteransinc.org,SSVF@veteransinc.org,,,Washington County (RI),2026,VISN 1: VA New England Healthcare System,12-ZZ-041,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-00548,Veterans Inc.,,,ME,,(800) 482-2565,(508) 791-1213,info@veteransinc.org,SSVF@veteransinc.org,,,Addison County (VT),2026,VISN 1: VA New England Healthcare System,12-ZZ-041,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-00549,Veterans Inc.,,,ME,,(800) 482-2565,(508) 791-1213,info@veteransinc.org,SSVF@veteransinc.org,,,Bennington County (VT),2026,VISN 1: VA New England Healthcare System,12-ZZ-041,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-00550,Veterans Inc.,,,ME,,(800) 482-2565,(508) 791-1213,info@veteransinc.org,SSVF@veteransinc.org,,,Caledonia County (VT),2026,VISN 1: VA New England Healthcare System,12-ZZ-041,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-00551,Veterans Inc.,,,ME,,(800) 482-2565,(508) 791-1213,info@veteransinc.org,SSVF@veteransinc.org,,,Chittenden County (VT),2026,VISN 1: VA New England Healthcare System,12-ZZ-041,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-00552,Veterans Inc.,,,ME,,(800) 482-2565,(508) 791-1213,info@veteransinc.org,SSVF@veteransinc.org,,,Essex County (VT),2026,VISN 1: VA New England Healthcare System,12-ZZ-041,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-00553,Veterans Inc.,,,ME,,(800) 482-2565,(508) 791-1213,info@veteransinc.org,SSVF@veteransinc.org,,,Franklin County (VT),2026,VISN 1: VA New England Healthcare System,12-ZZ-041,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-00554,Veterans Inc.,,,ME,,(800) 482-2565,(508) 791-1213,info@veteransinc.org,SSVF@veteransinc.org,,,Grand Isle County (VT),2026,VISN 1: VA New England Healthcare System,12-ZZ-041,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-00555,Veterans Inc.,,,ME,,(800) 482-2565,(508) 791-1213,info@veteransinc.org,SSVF@veteransinc.org,,,Lamoille County (VT),2026,VISN 1: VA New England Healthcare System,12-ZZ-041,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-00556,Veterans Inc.,,,ME,,(800) 482-2565,(508) 791-1213,info@veteransinc.org,SSVF@veteransinc.org,,,Orange County (VT),2026,VISN 1: VA New England Healthcare System,12-ZZ-041,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-00557,Veterans Inc.,,,ME,,(800) 482-2565,(508) 791-1213,info@veteransinc.org,SSVF@veteransinc.org,,,Orleans County (VT),2026,VISN 1: VA New England Healthcare System,12-ZZ-041,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-00558,Veterans Inc.,,,ME,,(800) 482-2565,(508) 791-1213,info@veteransinc.org,SSVF@veteransinc.org,,,Rutland County (VT),2026,VISN 1: VA New England Healthcare System,12-ZZ-041,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-00559,Veterans Inc.,,,ME,,(800) 482-2565,(508) 791-1213,info@veteransinc.org,SSVF@veteransinc.org,,,Washington County (VT),2026,VISN 1: VA New England Healthcare System,12-ZZ-041,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-00560,Veterans Inc.,,,ME,,(800) 482-2565,(508) 791-1213,info@veteransinc.org,SSVF@veteransinc.org,,,Windham County (VT),2026,VISN 1: VA New England Healthcare System,12-ZZ-041,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-00561,Veterans Inc.,,,ME,,(800) 482-2565,(508) 791-1213,info@veteransinc.org,SSVF@veteransinc.org,,,Windsor County (VT),2026,VISN 1: VA New England Healthcare System,12-ZZ-041,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-00562,Veterans Inc.,,,NH,,(800) 482-2565,(508) 791-1213,info@veteransinc.org,SSVF@veteransinc.org,,,Fairfield County (CT),2026,VISN 1: VA New England Healthcare System,12-ZZ-041,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-00563,Veterans Inc.,,,NH,,(800) 482-2565,(508) 791-1213,info@veteransinc.org,SSVF@veteransinc.org,,,Hartford County (CT),2026,VISN 1: VA New England Healthcare System,12-ZZ-041,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-00564,Veterans Inc.,,,NH,,(800) 482-2565,(508) 791-1213,info@veteransinc.org,SSVF@veteransinc.org,,,Litchfield County (CT),2026,VISN 1: VA New England Healthcare System,12-ZZ-041,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-00565,Veterans Inc.,,,NH,,(800) 482-2565,(508) 791-1213,info@veteransinc.org,SSVF@veteransinc.org,,,Middlesex County (CT),2026,VISN 1: VA New England Healthcare System,12-ZZ-041,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-00566,Veterans Inc.,,,NH,,(800) 482-2565,(508) 791-1213,info@veteransinc.org,SSVF@veteransinc.org,,,New Haven County (CT),2026,VISN 1: VA New England Healthcare System,12-ZZ-041,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-00567,Veterans Inc.,,,NH,,(800) 482-2565,(508) 791-1213,info@veteransinc.org,SSVF@veteransinc.org,,,New London County (CT),2026,VISN 1: VA New England Healthcare System,12-ZZ-041,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-00568,Veterans Inc.,,,NH,,(800) 482-2565,(508) 791-1213,info@veteransinc.org,SSVF@veteransinc.org,,,Tolland County (CT),2026,VISN 1: VA New England Healthcare System,12-ZZ-041,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-00569,Veterans Inc.,,,NH,,(800) 482-2565,(508) 791-1213,info@veteransinc.org,SSVF@veteransinc.org,,,Windham County (CT),2026,VISN 1: VA New England Healthcare System,12-ZZ-041,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-00570,Veterans Inc.,,,NH,,(800) 482-2565,(508) 791-1213,info@veteransinc.org,SSVF@veteransinc.org,,,Berkshire County (MA),2026,VISN 1: VA New England Healthcare System,12-ZZ-041,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-00571,Veterans Inc.,,,NH,,(800) 482-2565,(508) 791-1213,info@veteransinc.org,SSVF@veteransinc.org,,,Bristol County (MA),2026,VISN 1: VA New England Healthcare System,12-ZZ-041,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-00572,Veterans Inc.,,,NH,,(800) 482-2565,(508) 791-1213,info@veteransinc.org,SSVF@veteransinc.org,,,Essex County (MA),2026,VISN 1: VA New England Healthcare System,12-ZZ-041,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-00573,Veterans Inc.,,,NH,,(800) 482-2565,(508) 791-1213,info@veteransinc.org,SSVF@veteransinc.org,,,Franklin County (MA),2026,VISN 1: VA New England Healthcare System,12-ZZ-041,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-00574,Veterans Inc.,,,NH,,(800) 482-2565,(508) 791-1213,info@veteransinc.org,SSVF@veteransinc.org,,,Hampden County (MA),2026,VISN 1: VA New England Healthcare System,12-ZZ-041,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-00575,Veterans Inc.,,,NH,,(800) 482-2565,(508) 791-1213,info@veteransinc.org,SSVF@veteransinc.org,,,Hampshire County (MA),2026,VISN 1: VA New England Healthcare System,12-ZZ-041,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-00576,Veterans Inc.,,,NH,,(800) 482-2565,(508) 791-1213,info@veteransinc.org,SSVF@veteransinc.org,,,Middlesex County (MA),2026,VISN 1: VA New England Healthcare System,12-ZZ-041,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-00577,Veterans Inc.,,,NH,,(800) 482-2565,(508) 791-1213,info@veteransinc.org,SSVF@veteransinc.org,,,Norfolk County (MA),2026,VISN 1: VA New England Healthcare System,12-ZZ-041,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-00578,Veterans Inc.,,,NH,,(800) 482-2565,(508) 791-1213,info@veteransinc.org,SSVF@veteransinc.org,,,Plymouth County (MA),2026,VISN 1: VA New England Healthcare System,12-ZZ-041,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-00579,Veterans Inc.,,,NH,,(800) 482-2565,(508) 791-1213,info@veteransinc.org,SSVF@veteransinc.org,,,Worcester County (MA),2026,VISN 1: VA New England Healthcare System,12-ZZ-041,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-00580,Veterans Inc.,,,NH,,(800) 482-2565,(508) 791-1213,info@veteransinc.org,SSVF@veteransinc.org,,,Androscoggin County (ME),2026,VISN 1: VA New England Healthcare System,12-ZZ-041,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
